
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000848                       # Number of seconds simulated (Second)
board.cache_hierarchy.clusters0.l1d_cache.prefetcher.pfSpanPage        22543                       # number of prefetches that crossed the page (Count)
board.cache_hierarchy.clusters0.l1d_cache.prefetcher.pfUsefulSpanPage          127                       # number of prefetches that is useful and crossed the page (Count)
board.cache_hierarchy.clusters0.l1d_cache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED   3626873829                       # Cumulative time (in ticks) in various power states (Tick)
board.cache_hierarchy.clusters0.l1d_cache.tags.tagsInUse   505.121146                       # Average ticks per tags in use ((Tick/Count))
board.cache_hierarchy.clusters0.l1d_cache.tags.totalRefs      2191961                       # Total number of references to valid blocks. (Count)
board.cache_hierarchy.clusters0.l1d_cache.tags.sampledRefs        22976                       # Sample count of references to valid blocks. (Count)
board.cache_hierarchy.clusters0.l1d_cache.tags.avgRefs    95.402202                       # Average number of references to valid blocks. ((Count/Count))
board.cache_hierarchy.clusters0.l1d_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
board.cache_hierarchy.clusters0.l1d_cache.tags.occupancies::cache_hierarchy.clusters0.l1d_cache.prefetcher   314.202590                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.cache_hierarchy.clusters0.l1d_cache.tags.occupancies::processor.cores0.core.data   190.918556                       # Average occupied blocks per tick, per requestor ((Count/Tick))
board.cache_hierarchy.clusters0.l1d_cache.tags.avgOccs::cache_hierarchy.clusters0.l1d_cache.prefetcher     0.613677                       # Average percentage of cache occupancy ((Ratio/Tick))
board.cache_hierarchy.clusters0.l1d_cache.tags.avgOccs::processor.cores0.core.data     0.372888                       # Average percentage of cache occupancy ((Ratio/Tick))
board.cache_hierarchy.clusters0.l1d_cache.tags.avgOccs::total     0.986565                       # Average percentage of cache occupancy ((Ratio/Tick))
board.cache_hierarchy.clusters0.l1d_cache.tags.occupanciesTaskId::1022          370                       # Occupied blocks per task id (Count)
board.cache_hierarchy.clusters0.l1d_cache.tags.occupanciesTaskId::1024          133                       # Occupied blocks per task id (Count)
board.cache_hierarchy.clusters0.l1d_cache.tags.ageTaskId_1022::0           31                       # Occupied blocks per task id, per block age (Count)
board.cache_hierarchy.clusters0.l1d_cache.tags.ageTaskId_1022::1          188                       # Occupied blocks per task id, per block age (Count)
board.cache_hierarchy.clusters0.l1d_cache.tags.ageTaskId_1022::2          151                       # Occupied blocks per task id, per block age (Count)
board.cache_hierarchy.clusters0.l1d_cache.tags.ageTaskId_1024::0            9                       # Occupied blocks per task id, per block age (Count)
board.cache_hierarchy.clusters0.l1d_cache.tags.ageTaskId_1024::1           44                       # Occupied blocks per task id, per block age (Count)
board.cache_hierarchy.clusters0.l1d_cache.tags.ageTaskId_1024::2           80                       # Occupied blocks per task id, per block age (Count)
board.cache_hierarchy.clusters0.l1d_cache.tags.ratioOccsTaskId::1022     0.722656                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
board.cache_hierarchy.clusters0.l1d_cache.tags.ratioOccsTaskId::1024     0.259766                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
board.cache_hierarchy.clusters0.l1d_cache.tags.tagAccesses      5451496                       # Number of tag accesses (Count)
board.cache_hierarchy.clusters0.l1d_cache.tags.dataAccesses      5451496                       # Number of data accesses (Count)
board.cache_hierarchy.clusters0.l1d_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   3626873829                       # Cumulative time (in ticks) in various power states (Tick)
board.cache_hierarchy.clusters0.l1i_cache.demandHits::processor.cores0.core.inst       348665                       # number of demand (read+write) hits (Count)
board.cache_hierarchy.clusters0.l1i_cache.demandHits::total       348665                       # number of demand (read+write) hits (Count)
board.cache_hierarchy.clusters0.l1i_cache.overallHits::processor.cores0.core.inst       348665                       # number of overall hits (Count)
board.cache_hierarchy.clusters0.l1i_cache.overallHits::total       348665                       # number of overall hits (Count)
board.cache_hierarchy.clusters0.l1i_cache.demandMisses::processor.cores0.core.inst           53                       # number of demand (read+write) misses (Count)
board.cache_hierarchy.clusters0.l1i_cache.demandMisses::total           53                       # number of demand (read+write) misses (Count)
board.cache_hierarchy.clusters0.l1i_cache.overallMisses::processor.cores0.core.inst           53                       # number of overall misses (Count)
board.cache_hierarchy.clusters0.l1i_cache.overallMisses::total           53                       # number of overall misses (Count)
board.cache_hierarchy.clusters0.l1i_cache.demandMissLatency::processor.cores0.core.inst      1807857                       # number of demand (read+write) miss ticks (Tick)
board.cache_hierarchy.clusters0.l1i_cache.demandMissLatency::total      1807857                       # number of demand (read+write) miss ticks (Tick)
board.cache_hierarchy.clusters0.l1i_cache.overallMissLatency::processor.cores0.core.inst      1807857                       # number of overall miss ticks (Tick)
board.cache_hierarchy.clusters0.l1i_cache.overallMissLatency::total      1807857                       # number of overall miss ticks (Tick)
board.cache_hierarchy.clusters0.l1i_cache.demandAccesses::processor.cores0.core.inst       348718                       # number of demand (read+write) accesses (Count)
board.cache_hierarchy.clusters0.l1i_cache.demandAccesses::total       348718                       # number of demand (read+write) accesses (Count)
board.cache_hierarchy.clusters0.l1i_cache.overallAccesses::processor.cores0.core.inst       348718                       # number of overall (read+write) accesses (Count)
board.cache_hierarchy.clusters0.l1i_cache.overallAccesses::total       348718                       # number of overall (read+write) accesses (Count)
board.cache_hierarchy.clusters0.l1i_cache.demandMissRate::processor.cores0.core.inst     0.000152                       # miss rate for demand accesses (Ratio)
board.cache_hierarchy.clusters0.l1i_cache.demandMissRate::total     0.000152                       # miss rate for demand accesses (Ratio)
board.cache_hierarchy.clusters0.l1i_cache.overallMissRate::processor.cores0.core.inst     0.000152                       # miss rate for overall accesses (Ratio)
board.cache_hierarchy.clusters0.l1i_cache.overallMissRate::total     0.000152                       # miss rate for overall accesses (Ratio)
board.cache_hierarchy.clusters0.l1i_cache.demandAvgMissLatency::processor.cores0.core.inst 34110.509434                       # average overall miss latency in ticks ((Tick/Count))
board.cache_hierarchy.clusters0.l1i_cache.demandAvgMissLatency::total 34110.509434                       # average overall miss latency in ticks ((Tick/Count))
board.cache_hierarchy.clusters0.l1i_cache.overallAvgMissLatency::processor.cores0.core.inst 34110.509434                       # average overall miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l1i_cache.overallAvgMissLatency::total 34110.509434                       # average overall miss latency ((Tick/Count))
board.cache_hierarchy.clusters0.l1i_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
board.cache_hierarchy.clusters0.l1i_cache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
board.cache_hierarchy.clusters0.l1i_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
board.cache_hierarchy.clusters0.l1i_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
board.cache_hierarchy.clusters0.l1i_cache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
board.cache_hierarchy.clusters0.l1i_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
board.cache_hierarchy.clusters0.l1i_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
board.cache_hierarchy.clusters0.l1i_cache.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
board.cache_hierarchy.clusters0.l1i_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
board.cache_hierarchy.clusters0.l1i_cache.writebacks::writebacks           54                       # number of writebacks (Count)
board.cache_hierarchy.clusters0.l1i_cache.writebacks::total           54                       # number of writebacks (Count)
board.cache_hierarchy.clusters0.l1i_cache.demandMshrMisses::processor.cores0.core.inst           53                       # number of demand (read+write) MSHR misses (Count)
board.cache_hierarchy.clusters0.l1i_cache.demandMshrMisses::total           53                       # number of demand (read+write) MSHR misses (Count)
board.cache_hierarchy.clusters0.l1i_cache.overallMshrMisses::processor.cores0.core.inst           53                       # number of overall MSHR misses (Count)
board.cache_hierarchy.clusters0.l1i_cache.overallMshrMisses::total           53                       # number of overall MSHR misses (Count)
board.cache_hierarchy.clusters0.l1i_cache.demandMshrMissLatency::processor.cores0.core.inst      1789875                       # number of demand (read+write) MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l1i_cache.demandMshrMissLatency::total      1789875                       # number of demand (read+write) MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l1i_cache.overallMshrMissLatency::processor.cores0.core.inst      1789875                       # number of overall MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l1i_cache.overallMshrMissLatency::total      1789875                       # number of overall MSHR miss ticks (Tick)
board.cache_hierarchy.clusters0.l1i_cache.demandMshrMissRate::processor.cores0.core.inst     0.000152                       # mshr miss ratio for demand accesses (Ratio)
